,UT_Ca_JR_PJ1_10,UT_Ca_JR_PJ1_11,UT_Ca_JR_PJ1_12,UT_Ca_JR_PJ1_13,UT_Ca_JR_PJ1_14,UT_Ca_JR_PJ1_15,UT_Ca_JR_PJ1_16,UT_Ca_JR_PJ1_17,UT_Ca_JR_PJ1_18,UT_Ca_JR_PJ1_19,UT_Ca_JR_PJ1_20,UT_Ca_JR_PJ1_21,UT_Ca_JR_PJ1_22,UT_Ca_JR_PJ1_23,UT_Ca_JR_PJ1_24,UT_Ca_JR_PJ1_25,UT_Ca_JR_PJ1_26,UT_Ca_JR_PJ1_27,UT_Ca_JR_PJ1_28,UT_Ca_JR_PJ1_29,UT_Ca_JR_PJ1_30,UT_Ca_JR_PJ1_31,UT_Ca_JR_PJ1_32,UT_Ca_JR_PJ1_33,UT_Ca_JR_PJ1_34,UT_Ca_JR_PJ1_35,UT_Ca_JR_PJ1_36,UT_Ca_JR_PJ1_37,UT_Ca_JR_PJ1_38,UT_Ca_JR_PJ1_39,UT_Ca_JR_PJ1_4,UT_Ca_JR_PJ1_40,UT_Ca_JR_PJ1_41,UT_Ca_JR_PJ1_42,UT_Ca_JR_PJ1_43,UT_Ca_JR_PJ1_44,UT_Ca_JR_PJ1_45,UT_Ca_JR_PJ1_46,UT_Ca_JR_PJ1_47,UT_Ca_JR_PJ1_48,UT_Ca_JR_PJ1_49,UT_Ca_JR_PJ1_5,UT_Ca_JR_PJ1_50,UT_Ca_JR_PJ1_6,UT_Ca_JR_PJ1_7,UT_Ca_JR_PJ1_8,UT_Ca_JR_PJ1_9,UT_Ca_JR_PJ11_1,UT_Ca_JR_PJ11_10,UT_Ca_JR_PJ11_11,UT_Ca_JR_PJ11_12,UT_Ca_JR_PJ11_13,UT_Ca_JR_PJ11_14,UT_Ca_JR_PJ11_15,UT_Ca_JR_PJ11_16,UT_Ca_JR_PJ11_17,UT_Ca_JR_PJ11_18,UT_Ca_JR_PJ11_19,UT_Ca_JR_PJ11_2,UT_Ca_JR_PJ11_20,UT_Ca_JR_PJ11_21,UT_Ca_JR_PJ11_22,UT_Ca_JR_PJ11_23,UT_Ca_JR_PJ11_24,UT_Ca_JR_PJ11_3,UT_Ca_JR_PJ11_4,UT_Ca_JR_PJ11_5,UT_Ca_JR_PJ11_6,UT_Ca_JR_PJ11_7,UT_Ca_JR_PJ11_8,UT_Ca_JR_PJ11_9,UT_Ca_JR_PJ12_1,UT_Ca_JR_PJ12_10,UT_Ca_JR_PJ12_11,UT_Ca_JR_PJ12_12,UT_Ca_JR_PJ12_13,UT_Ca_JR_PJ12_14,UT_Ca_JR_PJ12_15,UT_Ca_JR_PJ12_16,UT_Ca_JR_PJ12_17,UT_Ca_JR_PJ12_18,UT_Ca_JR_PJ12_19,UT_Ca_JR_PJ12_2,UT_Ca_JR_PJ12_20,UT_Ca_JR_PJ12_21,UT_Ca_JR_PJ12_22,UT_Ca_JR_PJ12_23,UT_Ca_JR_PJ12_24,UT_Ca_JR_PJ12_3,UT_Ca_JR_PJ12_4,UT_Ca_JR_PJ12_5,UT_Ca_JR_PJ12_6,UT_Ca_JR_PJ12_7,UT_Ca_JR_PJ12_8,UT_Ca_JR_PJ12_9,UT_Ca_JR_PJ2_1,UT_Ca_JR_PJ2_10,UT_Ca_JR_PJ2_11,UT_Ca_JR_PJ2_12,UT_Ca_JR_PJ2_13,UT_Ca_JR_PJ2_14,UT_Ca_JR_PJ2_15,UT_Ca_JR_PJ2_16,UT_Ca_JR_PJ2_17,UT_Ca_JR_PJ2_18,UT_Ca_JR_PJ2_19,UT_Ca_JR_PJ2_2,UT_Ca_JR_PJ2_20,UT_Ca_JR_PJ2_21,UT_Ca_JR_PJ2_22,UT_Ca_JR_PJ2_23,UT_Ca_JR_PJ2_24,UT_Ca_JR_PJ2_25,UT_Ca_JR_PJ2_26,UT_Ca_JR_PJ2_27,UT_Ca_JR_PJ2_28,UT_Ca_JR_PJ2_29,UT_Ca_JR_PJ2_3,UT_Ca_JR_PJ2_30,UT_Ca_JR_PJ2_31,UT_Ca_JR_PJ2_32,UT_Ca_JR_PJ2_33,UT_Ca_JR_PJ2_34,UT_Ca_JR_PJ2_35,UT_Ca_JR_PJ2_36,UT_Ca_JR_PJ2_37,UT_Ca_JR_PJ2_38,UT_Ca_JR_PJ2_39,UT_Ca_JR_PJ2_4,UT_Ca_JR_PJ2_40,UT_Ca_JR_PJ2_41,UT_Ca_JR_PJ2_42,UT_Ca_JR_PJ2_43,UT_Ca_JR_PJ2_44,UT_Ca_JR_PJ2_45,UT_Ca_JR_PJ2_46,UT_Ca_JR_PJ2_5,UT_Ca_JR_PJ2_6,UT_Ca_JR_PJ2_7,UT_Ca_JR_PJ2_8,UT_Ca_JR_PJ2_9
UT_Ca_JR_PJ11_8,1.0459320308392,1.99795224470442,1.438336456769,1.94335259872193,2.26808865725057,1.57494147669062,1.15129254649702,1.59248713659626,1.36412645420986,1.99795224470442,1.30480506414448,0.968805673120309,1.15129254649702,1.1324223825056,1.57494147669062,1.57494147669062,2.69109942526437,0.881794296130679,1.08166151283027,1.16947636858246,1.26907558215341,1.28725940423884,1.42079079686337,1.26907558215341,1.53788749061376,2.69109942526437,NA,1.98040658479879,1.30480506414448,1.55675765460519,1.42079079686337,1.18890425711582,1.15129254649702,1.30480506414448,1.28725940423884,1.6094379124341,1.15129254649702,0.69058963022656,1.02706186684777,NA,1.96222276271335,0.844740310053818,1.96222276271335,1.72020904740772,NA,1.08166151283027,NA,0.594112223678898,0.881794296130679,1.16947636858246,NA,0.986351333025944,1.30480506414448,2.23103467117371,3.34851712383324,1.25020541816198,1.59248713659626,0.594112223678899,1.25020541816198,0.783567766371706,0.640466922731032,1.02706186684777,0.881794296130679,0.801751588457143,2.26808865725057,2.26808865725057,1.6094379124341,0.762140052046897,0.65865074481647,0,0.65865074481647,0.899339956036314,NA,1.07112122145943,0.863610474045242,0.65865074481647,0.69058963022656,2.26808865725057,2.6553699432733,1.96222276271335,0.764697602380282,0.533487601862464,2.21142431459707,0.640466922731032,NA,NA,NA,1.28725940423884,1.75726303348458,1.73907921139914,0.881794296130679,0.783567766371706,0.533487601862464,0.950621851034872,0.764697602380282,1.92374224214529,NA,1.53788749061376,1.98040658479879,1.59248713659626,0.881794296130679,1.73907921139914,1.32243564974034,1.40260697477793,1.25020541816198,1.1324223825056,1.59248713659626,2.24990483516513,NA,1.28725940423884,2.24990483516513,1.42079079686337,1.53788749061376,1.68018769357095,1.42079079686337,1.59248713659626,1.55675765460519,1.57494147669062,2.67355376535873,1.57494147669062,1.72020904740772,1.38373681078651,1.90333124488516,1.25020541816198,NA,2.61688942270523,1.40260697477793,NA,1.53788749061376,0.870450525997282,1.57494147669062,0.931751687043448,NA,1.59248713659626,NA,1.1324223825056,1.94335259872193,1.15129254649702,1.57494147669062,2.24990483516513,1.72020904740772
UT_Ca_JR_PJ11_9,2.21540839942166,2.43345943820668,1.270308628401,1.21570898241851,3.3322045101752,2.23359222150709,1.70458277565567,1.55799070085278,2.02277719902633,1.40384002102553,1.74031225764674,1.38629436111989,2.21540839942166,2.37885979222419,1.02961941718116,1.02961941718116,2.65660298952089,1.94591014905531,1.96345580896095,1.62745641793678,1.52226121886171,1.54044504094715,2.23359222150709,1.52226121886171,1.68571261166424,2.65660298952089,NA,0.934309237376833,1.96345580896095,1.92772632696988,1.7227665977411,1.09378319955591,1.70458277565567,1.96345580896095,1.54044504094715,1.98040658479879,1.70458277565567,1.34924037504303,2.04238755560297,NA,1.11679611075355,1.34924037504303,2.21540839942166,3.29515052409834,NA,1.96345580896095,NA,1.13497993283898,2.07944154167984,1.54044504094715,NA,1.270308628401,1.270308628401,1.90885616297845,1.36811053903445,1.28024750355608,1.04716507708679,0.441832752279039,1.34924037504303,1.11679611075355,1.2991176675475,0.943775266934865,1.38629436111989,1.7227665977411,1.7227665977411,1.54044504094715,1.28725940423884,1.42079079686337,0.767255152713667,0.65865074481647,0,1.15252559274462,NA,1.98108639455681,0.829114038301766,0.934309237376833,0.692460838653959,1.54044504094715,1.70458277565567,1.01143559509572,1.04385872549185,0.693147180559945,2.58239298696176,1.06272888948327,NA,NA,NA,2.07944154167984,1.54044504094715,1.01143559509572,1.13497993283898,1.01143559509572,1.19213834667893,1.11679611075355,0.554310500173142,2.17692787885359,NA,1.21570898241851,2.63905732961526,2.25113788141273,1.7227665977411,1.70458277565567,1.7297719662759,2.0612577195944,1.90885616297845,1.68571261166424,1.40384002102553,2.21540839942166,NA,1.54044504094715,2.21540839942166,1.94591014905531,2.19653823543023,1.46336970103352,1.38629436111989,2.25113788141273,1.70458277565567,1.94591014905531,3.3322045101752,2.23359222150709,1.50339105487029,2.37885979222419,1.1150630067653,0.769421879790088,NA,NA,1.70458277565567,NA,1.79107312732207,1.28793921399686,1.54044504094715,1.68571261166424,NA,2.25113788141273,NA,0.992565431104297,1.50339105487029,1.36811053903445,1.94591014905531,1.70458277565567,1.68571261166424
UT_Ca_JR_PJ12_1,1.7221284355613,0.802346472524937,1.57553636075842,1.52093671477592,1.04716507708679,1.74031225764674,1.38565619894009,1.98100146886658,1.34717567837202,1.57553636075842,2.26868354131836,1.55799070085278,0.933671075197031,1.11547160666776,1.270308628401,0.951854897282468,1.42138568093116,0.864843520292839,1.98100146886658,2.25113788141273,1.7221284355613,1.55799070085278,1.74031225764674,1.38565619894009,1.36678603494866,1.06471073699243,NA,1.74031225764674,1.28785428830664,1.13434177065918,2.25113788141273,1.45963555372976,1.7221284355613,2.26868354131836,1.96345580896095,1.99795224470442,1.7221284355613,2.21408389533587,0.914800911205607,NA,1.38565619894009,1.92640182288409,0.692509018380143,2.21408389533587,NA,1.75785791755237,NA,0.354017896526848,1.270308628401,0.641699968978629,NA,0.476924072090309,0.802346472524937,NA,NA,1.11547160666776,0.594707107746693,0.951854897282468,1.01011109100993,0.766616990533865,0.766616990533865,1.92640182288409,1.270308628401,1.15252559274462,2.65660298952089,2.65660298952089,0.676196404722105,0.551033261768099,0.864843520292839,0.899339956036314,1.15252559274462,0,NA,1.05417044562159,0.528205967088867,0.354017896526848,1.11547160666776,2.65660298952089,2.63841916743546,0.980191090831924,0.827789534215978,0.784800812619302,0.94171057026386,0.766616990533865,NA,NA,NA,1.04716507708679,2.65660298952089,1.94527198687551,0.864843520292839,0.335834074441411,1.04716507708679,1.53980687876735,1.70325827156988,1.34717567837202,NA,1.29779316346171,0.864843520292839,1.42138568093116,1.55799070085278,1.38565619894009,2.55824784239787,1.7221284355613,1.92640182288409,2.61954900344403,NA,0.846659698207401,NA,0.824021525772584,1.62681825575698,1.96345580896095,0.870349148634774,1.3267646811119,1.55799070085278,1.57553636075842,1.94527198687551,1.96345580896095,1.270308628401,1.270308628401,1.36678603494866,0.9613209268405,1.48091536093915,1.52093671477592,NA,1.50132635819928,1.13434177065918,NA,3.31269618400398,1.05417044562159,1.40384002102553,1.23325464232414,NA,1.28785428830664,NA,1.06140438539748,2.21408389533587,1.02898125500136,1.96345580896095,1.38565619894009,1.23325464232414
UT_Ca_JR_PJ12_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT_Ca_JR_PJ12_11,1.1362239992869,1.74731762618154,2.84592991484965,1.32499320007372,0.931264270058131,1.44208989382412,1.1362239992869,1.64195711052371,1.92442205190331,1.86510066183792,1.45963555372976,1.44208989382412,1.01844096363052,1.32499320007372,1.36204718615059,1.44208989382412,1.45963555372976,0.791502327682972,1.3054848739025,1.7297719662759,1.42390607173868,1.7297719662759,1.84755500193229,1.60622762853264,1.69271798019904,1.86510066183792,NA,3.23384936305218,0.948809929963766,1.07559937747047,1.7297719662759,1.12059119538689,0.817770268168369,1.3054848739025,2.54070218249223,1.88205143767576,1.71158814419047,1.18189235643305,0.798900104176945,NA,2.11705325229863,1.40503590774726,1.26975539191143,1.11735383529548,NA,1.64195711052371,NA,0.708120718743921,0.708120718743921,0.594792033436918,NA,1.37959284605622,2.1527827342897,2.28050464510116,1.71158814419047,2.09818308830721,1.64195711052371,1.09378319955591,0.945503578368821,1.1362239992869,0.730758891178739,1.32499320007372,0.931264270058131,1.21894634250991,1.7297719662759,1.7297719662759,1.32243564974034,1.32243564974034,1.62441145061808,1.07112122145943,1.98108639455681,1.05417044562159,NA,0,1.34386336406515,0.791502327682972,1.32499320007372,1.62441145061808,1.60622762853264,2.29937480909258,1.11735383529548,0.882474105888699,1.0371188569024,0.474825517041539,NA,NA,NA,0.931264270058131,2.82838425494401,1.60622762853264,1.09378319955591,1.07559937747047,0.525799161949967,1.34386336406515,1.94403240847995,1.79089065927878,NA,1.94403240847995,1.36204718615059,0.948809929963766,1.36204718615059,2.29937480909258,1.74919985480926,1.71158814419047,1.49204728473689,1.58735746454122,2.55824784239787,1.60622762853264,NA,1.52910127081375,1.82937117984685,0.982557564445682,1.05672921347905,2.05816173447044,1.7297719662759,1.86510066183792,1.96290257247137,1.7297719662759,1.52910127081375,1.03662478571596,1.49204728473689,1.32499320007372,1.65269662636227,2.09818308830721,NA,1.30538284349708,1.1362239992869,NA,2.09818308830721,1.26369203902756,1.62441145061808,1.05672921347905,NA,1.45963555372976,NA,2.50364819641537,2.79133026886715,1.07559937747047,1.62441145061808,1.71158814419047,1.49204728473689
UT_Ca_JR_PJ12_12,1.15577070250806,0.933671075197031,0.846659698207401,1.07974212467669,2.21540839942166,1.36811053903445,1.34992671694902,2.63841916743546,1.64791843300216,1.53980687876735,3.3315663479954,1.70458277565567,1.34992671694902,1.48520723278485,1.06272888948327,0.829114038301766,1.94527198687551,1.11679611075355,1.38565619894009,1.36811053903445,1.90954250488444,1.92772632696988,1.92772632696988,1.50407739677627,1.07974212467669,1.38565619894009,NA,1.36811053903445,1.25212480631557,1.34992671694902,1.92772632696988,1.07559937747047,1.50407739677627,1.25212480631557,1.92772632696988,1.40260697477793,1.34992671694902,1.66752878957881,1.19752516033307,NA,1.50407739677627,1.48520723278485,1.21639532432449,NA,NA,1.7221284355613,NA,0.605970486987557,1.06272888948327,1.06272888948327,NA,0.933671075197031,1.02898125500136,2.36067597013875,1.79175946922805,1.07974212467669,0.498353003939186,0.916125415291396,1.33105655295759,0.944461608840852,1.09861228866811,2.1783544133448,1.23457914640993,1.01143559509572,1.36811053903445,1.1739545245935,1.0459320308392,0.950621851034872,0.829114038301766,0.863610474045242,0.829114038301766,0.528205967088867,NA,1.34386336406515,0,0.674963358474508,1.07974212467669,1.70458277565567,1.21639532432449,1.15577070250806,0.879071429214535,0.829114038301766,1.87106198431637,0.770108221696074,NA,NA,NA,0.871673652720562,1.70458277565567,1.50407739677627,0.74907133062823,0.730887508542792,1.06272888948327,1.5910887737659,0.879071429214535,1.64791843300216,NA,0.712017344551369,1.70458277565567,1.7221284355613,1.80994329131349,1.90954250488444,2.52251836040679,2.60268968544438,1.77288930523663,2.58381952145296,1.94527198687551,1.15577070250806,NA,1.1739545245935,1.79175946922805,2.21540839942166,1.57221860977448,1.62750743574204,1.52226121886171,1.94527198687551,1.90954250488444,1.52226121886171,2.62087350752982,2.62087350752982,1.33105655295759,1.26206368147064,1.85065098705625,1.26206368147064,NA,2.8518912373281,1.68639895357023,NA,2.58381952145296,1.51091744872831,2.21540839942166,1.89067234089301,NA,1.7221284355613,NA,0.792060052224905,1.89067234089301,1.50407739677627,2.21540839942166,1.68639895357023,1.89067234089301
UT_Ca_JR_PJ12_13,1.70458277565567,1.15252559274462,1.55799070085278,1.34924037504303,1.25276296849537,2.07944154167984,1.1739545245935,2.65660298952089,NA,2.65660298952089,2.25113788141273,2.41591377830105,1.70458277565567,1.42334834719675,1.02961941718116,1.54044504094715,1.40384002102553,0.767255152713667,1.96345580896095,1.54044504094715,1.92772632696988,2.07944154167984,2.63905732961526,2.39772995621561,2.19653823543023,1.74031225764674,NA,1.54044504094715,1.40384002102553,2.21540839942166,3.3322045101752,1.28793921399686,1.52226121886171,1.96345580896095,1.7227665977411,2.67355376535873,1.80994329131349,1.68571261166424,0.692460838653959,NA,1.92772632696988,1.68571261166424,1.36811053903445,3.98829770465829,NA,2.65660298952089,NA,0.624154309072994,0.889857474806,0.624154309072994,NA,0.71069284046558,1.15252559274462,2.37885979222419,2.21540839942166,0.810243874310343,0.824021525772584,0.658055860748675,0.852803488729138,0.829114038301766,0.74907133062823,1.79107312732207,0.980829253011726,1.38629436111989,2.23359222150709,2.23359222150709,0.801751588457143,0.476329188022515,0.441832752279039,0.65865074481647,0.934309237376833,0.354017896526848,NA,0.791502327682972,0.674963358474508,0,0.943775266934865,1.82812711339893,2.62087350752982,1.01143559509572,0.730201166636806,0.559615787935423,1.26063714697944,0.510660307183232,NA,NA,NA,1.25276296849537,2.41591377830105,1.80994329131349,0.658055860748675,0.293595801945404,0.498991166118988,1.60927259585134,1.09792594676212,3.2755401675217,NA,1.59040243185992,1.38629436111989,1.40384002102553,1.94591014905531,2.62087350752982,3.92699654361212,2.0612577195944,2.19653823543023,3.98829770465829,NA,1.36811053903445,NA,0.693147180559945,2.0612577195944,1.54044504094715,1.21570898241851,2.33883843838742,2.41591377830105,1.96345580896095,1.80994329131349,2.41591377830105,1.46040233327361,1.25276296849537,2.04238755560297,1.09792594676212,1.1150630067653,1.09792594676212,NA,1.40373799062011,1.36811053903445,NA,NA,1.7297719662759,2.23359222150709,1.50339105487029,NA,1.74031225764674,NA,1.09792594676212,2.6020033435384,1.44221851118818,2.23359222150709,1.70458277565567,1.59040243185992
UT_Ca_JR_PJ12_14,1.77288930523663,2.21408389533587,0.9613209268405,1.55334844578306,1.90885616297845,2.19653823543023,1.57221860977448,2.61954900344403,2.83302107333668,3.31269618400398,2.61954900344403,2.19653823543023,2.36067597013875,2.34180580614733,1.09792594676212,0.810243874310343,2.21408389533587,1.42334834719675,2.21408389533587,2.04238755560297,1.77288930523663,1.90885616297845,3.98829770465829,3.27696670201291,1.64865862558738,2.05993321550861,NA,1.15508436060207,1.92640182288409,1.77288930523663,2.37885979222419,2.09818308830721,1.26206368147064,1.70325827156988,2.19653823543023,3.32964695984182,2.36067597013875,1.46633706879343,1.24319351747922,NA,1.13690053851663,1.64865862558738,1.57221860977448,2.15948424935337,NA,3.31269618400398,NA,0.943775266934865,1.90885616297845,1.90885616297845,NA,1.44089400710239,0.747746826542441,2.56494935746154,1.48520723278485,0.655406852577098,1.36678603494866,0.992565431104297,0.773189888233482,1.77288930523663,2.02420373351754,1.87180217690159,1.59040243185992,1.04385872549185,1.59040243185992,1.59040243185992,1.38373681078651,0.844740310053818,1.09792594676212,0.69058963022656,0.692460838653959,1.11547160666776,NA,1.32499320007372,1.07974212467669,0.943775266934865,0,1.79107312732207,1.07974212467669,0.792060052224905,1.17865499634165,0.992565431104297,1.44672671221679,1.26206368147064,NA,NA,NA,1.50339105487029,1.68571261166424,0.925591444849428,0.769421879790088,1.26206368147064,1.59040243185992,1.57221860977448,0.955511445027436,2.83302107333668,NA,0.732367893713227,2.37885979222419,1.8086187872277,2.37885979222419,2.02420373351754,2.09818308830721,2.87150159390474,3.25809653802148,2.85263142991332,3.31269618400398,2.58381952145296,NA,0.554310500173142,2.87150159390474,1.68571261166424,2.00533356952611,1.96531221568935,1.68571261166424,NA,2.58381952145296,3.29515052409834,2.04238755560297,2.6020033435384,1.55334844578306,1.55334844578306,1.02085060684849,0.773189888233482,NA,3.93163336200479,2.58381952145296,NA,2.56494935746154,1.69271798019904,2.6020033435384,2.34180580614733,NA,2.61954900344403,NA,0.815749502652278,2.85263142991332,2.02420373351754,3.29515052409834,2.02420373351754,1.87180217690159
UT_Ca_JR_PJ12_15,1.80994329131349,2.65660298952089,1.47794799317925,1.90885616297845,2.63905732961526,2.63905732961526,1.80994329131349,1.74031225764674,1.88924580640181,1.96345580896095,3.34975017008084,2.23359222150709,2.62087350752982,2.19653823543023,1.54044504094715,1.25276296849537,2.25113788141273,3.3322045101752,2.25113788141273,2.63905732961526,2.62087350752982,3.3322045101752,1.7227665977411,1.52226121886171,1.59040243185992,2.65660298952089,NA,1.94591014905531,2.65660298952089,2.62087350752982,1.94591014905531,1.62441145061808,3.31402068808977,1.74031225764674,3.3322045101752,2.26808865725057,1.92772632696988,1.90885616297845,2.6020033435384,NA,2.21540839942166,1.90885616297845,2.62087350752982,2.19653823543023,NA,1.55799070085278,NA,2.63905732961526,1.54044504094715,1.7227665977411,NA,2.25113788141273,1.96345580896095,0.554310500173142,0.74907133062823,1.68571261166424,1.55799070085278,1.94591014905531,NA,2.21540839942166,1.44221851118818,1.34924037504303,1.7227665977411,1.54044504094715,0.658055860748675,0.767255152713667,1.75726303348458,1.57494147669062,1.54044504094715,2.26808865725057,1.54044504094715,2.65660298952089,NA,1.62441145061808,1.70458277565567,1.82812711339893,1.79107312732207,0,0.829114038301766,1.70458277565567,1.68571261166424,1.25276296849537,2.35924943564755,1.70458277565567,NA,NA,NA,1.94591014905531,0.980829253011726,1.1739545245935,1.7227665977411,NA,1.7227665977411,2.21540839942166,1.90885616297845,3.2755401675217,NA,1.42334834719675,2.23359222150709,3.34975017008084,2.63905732961526,2.21540839942166,1.21894634250991,1.92772632696988,2.37885979222419,2.19653823543023,1.96345580896095,4.00716786864971,NA,1.7227665977411,1.92772632696988,4.02535169073515,NA,2.56198198970163,2.63905732961526,4.04289735064078,4.00716786864971,1.7227665977411,NA,4.02535169073515,2.04238755560297,NA,1.30921902120626,1.04385872549185,NA,2.87007505941354,4.00716786864971,NA,1.42334834719675,2.54070218249223,3.3322045101752,2.6020033435384,NA,3.34975017008084,NA,1.59040243185992,3.29515052409834,2.21540839942166,2.63905732961526,2.39772995621561,1.90885616297845
UT_Ca_JR_PJ12_16,2.60268968544438,NA,1.38565619894009,1.77288930523663,2.39772995621561,2.62087350752982,3.29583686600433,2.63841916743546,3.25735634543627,2.63841916743546,2.23295405932729,2.62087350752982,NA,2.58381952145296,1.36811053903445,1.52226121886171,3.3315663479954,NA,1.94527198687551,2.21540839942166,1.50407739677627,2.62087350752982,1.70458277565567,2.60268968544438,1.66752878957881,1.94527198687551,NA,1.92772632696988,2.63841916743546,1.5910887737659,2.39772995621561,1.42390607173868,1.28093384546206,1.94527198687551,1.92772632696988,1.96222276271335,2.60268968544438,2.1783544133448,2.87150159390474,NA,1.90954250488444,1.66752878957881,3.29583686600433,1.77288930523663,NA,2.23295405932729,NA,NA,2.21540839942166,2.62087350752982,NA,NA,1.53980687876735,1.48520723278485,0.6216882165778,1.77288930523663,1.02898125500136,2.62087350752982,2.1783544133448,2.60268968544438,2.60268968544438,2.02420373351754,2.62087350752982,1.92772632696988,0.74907133062823,0.605970486987557,1.73907921139914,2.6553699432733,2.21540839942166,2.6553699432733,1.70458277565567,2.63841916743546,NA,1.60622762853264,1.21639532432449,2.62087350752982,1.07974212467669,0.829114038301766,0,1.90954250488444,1.89067234089301,1.92772632696988,2.8518912373281,2.19722457733622,NA,NA,NA,2.62087350752982,1.11679611075355,0.730887508542792,2.21540839942166,NA,2.62087350752982,1.5910887737659,1.19752516033307,2.56420916487632,NA,1.07974212467669,2.62087350752982,1.82748895121913,NA,NA,2.11705325229863,3.29583686600433,2.58381952145296,2.58381952145296,1.94527198687551,2.19722457733622,NA,1.70458277565567,NA,1.70458277565567,3.27696670201291,1.98418237968077,2.21540839942166,2.23295405932729,2.19722457733622,2.62087350752982,2.21540839942166,2.62087350752982,2.02420373351754,NA,1.22204232763387,1.89067234089301,NA,3.25735634543627,1.90954250488444,NA,1.66752878957881,2.52251836040679,3.31402068808977,NA,NA,2.63841916743546,NA,1.89067234089301,1.57221860977448,NA,2.39772995621561,1.90954250488444,2.58381952145296
UT_Ca_JR_PJ12_17,1.50407739677627,1.53980687876735,1.13434177065918,1.19752516033307,1.23457914640993,1.70458277565567,3.98898404656427,2.63841916743546,1.31144619638095,1.94527198687551,2.23295405932729,2.62087350752982,1.90954250488444,2.58381952145296,1.11679611075355,0.829114038301766,1.53980687876735,1.92772632696988,1.94527198687551,1.70458277565567,2.60268968544438,2.62087350752982,1.92772632696988,1.68639895357023,1.33105655295759,1.38565619894009,NA,0.639872038663238,2.23295405932729,1.50407739677627,2.62087350752982,3.21566554096674,2.60268968544438,1.82748895121913,1.70458277565567,2.24990483516513,1.90954250488444,1.77288930523663,1.89067234089301,NA,0.770108221696074,2.36067597013875,1.21639532432449,2.1783544133448,NA,2.23295405932729,NA,1.23457914640993,2.21540839942166,1.70458277565567,NA,1.13434177065918,0.692509018380143,1.57221860977448,1.68639895357023,0.44375335795669,0.933671075197031,1.2991176675475,0.97438160901886,1.34992671694902,1.50407739677627,1.48520723278485,1.92772632696988,1.2991176675475,1.92772632696988,2.62087350752982,1.40260697477793,0.709459794217984,0.74907133062823,1.96222276271335,1.01143559509572,0.980191090831924,NA,2.29937480909258,1.15577070250806,1.01143559509572,0.792060052224905,1.70458277565567,1.90954250488444,0,0.792060052224905,1.60927259585134,0.73162770112801,1.42403468910274,NA,NA,NA,0.605970486987556,1.92772632696988,0.810930216216329,0.829114038301766,0.730887508542792,2.0612577195944,0.944461608840852,1.57221860977448,1.87106198431637,NA,0.925591444849428,1.23457914640993,2.63841916743546,3.31402068808977,3.29583686600433,1.82937117984685,1.50407739677627,2.58381952145296,3.27696670201291,3.3315663479954,1.50407739677627,NA,0.74907133062823,1.90954250488444,3.31402068808977,1.48520723278485,2.13833305950803,2.62087350752982,2.23295405932729,2.19722457733622,2.21540839942166,1.70458277565567,2.62087350752982,1.48520723278485,1.77288930523663,1.44518587894808,0.792060052224905,NA,2.15874405676816,1.68639895357023,NA,1.48520723278485,1.82937117984685,3.31402068808977,2.36067597013875,NA,1.38565619894009,NA,0.97438160901886,1.89067234089301,3.29583686600433,2.62087350752982,2.19722457733622,1.19752516033307
